MonsterName,AttackName,isMelee,isRanged,isWeapon,isSpell,toHitBonus,reach,range,rangeMax,numberTargets,damageAverage,damageDice,damageType
Bar Brawl,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Bar Brawl,Barstool,True,False,True,False,4,None,0,None,1,None,None,None
Bar Brawl,Broken Bottles,True,False,True,False,4,None,0,None,1,None,None,None
Bar Brawl,Darts,False,True,True,False,3,None,20,40,0,None,None,None
Barong,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Barong,Bite,True,False,True,False,13,5,None,None,1,11,1d8 + 7,piercing
Barong,Claws,True,False,True,False,13,5,None,None,1,10,1d6 + 7,slashing
Barong,Summon Spirit (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Bathhouse Drake,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Bathhouse Drake,Bite,True,False,True,False,4,5,None,None,1,6,1d8 + 2,piercing
Bathhouse Drake,Claw,True,False,True,False,4,5,None,None,1,5,1d6 + 2,slashing
Bathhouse Drake,Scalding Jet,False,True,True,False,4,None,20,60,1,7,2d6,fire
Bathhouse Drake,Steam Burst (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Bearfolk Chieftain,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Bearfolk Chieftain,Battleaxe,True,False,True,False,8,5,None,None,1,14,2d8 + 5,slashing
Bearfolk Chieftain,Bite,True,False,True,False,8,5,None,None,1,12,2d6 + 5,piercing
Bearfolk Chieftain,Leadership (Recharges after a Short or Long Rest),False,False,False,False,0,None,None,None,0,None,None,None
Bearmit Crab,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Bearmit Crab,Claw,True,False,True,False,6,5,None,None,1,7,1d6 + 4,bludgeoning
Bearmit Crab,Bite,True,False,True,False,6,5,None,None,1,8,1d8 + 4,piercing
Bilwis,Slam,True,False,True,False,5,5,None,None,1,12,2d8 + 3,bludgeoning
Bilwis,Whirlwind (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Black Sun Orc,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Black Sun Orc,Greatclub,True,False,True,False,5,5,None,None,1,7,1d8 + 3,bludgeoning
Black Sun Orc,Sling,False,True,True,False,4,None,30,120,1,4,1d4 + 2,bludgeoning
Black Sun Priestess,Greatclub,True,False,True,False,5,5,None,None,1,7,1d8 + 3,bludgeoning
Blood Elemental,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Blood Elemental,Slam,True,False,True,False,6,5,None,None,1,12,2d8 + 3,bludgeoning
Blood Elemental,Blood Drain (Recharge 4-6),False,False,False,False,0,None,None,None,0,None,None,None
Blood Giant,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Blood Giant,Blood Spear,True,False,True,False,9,None,15,None,1,19,3d8 + 6,piercing
Blood Giant,Rock,False,True,True,False,9,None,60,240,1,28,4d10 + 6,bludgeoning
Blood Giant,Blood Magic (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Blood Ooze,Pseudopod,True,False,True,False,5,5,None,None,1,6,1d6 + 3,bludgeoning
Blood Zombie,Slam,True,False,True,False,5,5,None,None,1,7,1d10 + 2,bludgeoning
Bloody Bones,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Bloody Bones,Claw,True,False,True,False,5,5,None,None,1,8,2d4 + 3,slashing
Bloody Bones,Dark Stare,False,False,False,False,0,None,None,None,0,None,None,None
Bone Golem,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Bone Golem,Claw,True,False,True,False,6,5,None,None,1,10,2d6 + 3,slashing
Bone Golem,Bone Shard,False,True,True,False,6,None,60,240,1,7,1d8 + 3,piercing
Bookkeeper,Ink Splash,False,True,True,False,4,None,20,None,1,3,1d6,poison
Bookkeeper,Bite,True,False,True,False,4,5,None,None,1,1,None,piercing
Bookkeeper,Elusive Pages,False,False,False,False,0,None,None,None,0,None,None,None
Boot Grabber,Adhesive Hands,True,False,True,False,5,5,None,None,1,8,2d4 + 3,bludgeoning
Boot Grabber,Unearthly Hum,False,False,False,False,0,None,None,None,0,None,None,None
Bronze Golem,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Bronze Golem,Slam,True,False,True,False,5,5,None,None,1,7,1d8 + 3,bludgeoning
Bronze Golem,Brazen Bull,False,False,False,False,0,None,None,None,0,None,None,None
Cacus Giant,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Cacus Giant,Greatclub,True,False,True,False,8,10,None,None,1,18,3d8 + 5,bludgeoning
Cacus Giant,Rock,False,True,True,False,8,None,30,120,1,27,4d10 + 5,bludgeoning
Cacus Giant,Fire Breath (Recharge 4-6),False,False,False,False,0,None,None,None,0,None,None,None
Carbuncle,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Carbuncle,Bite,True,False,True,False,4,5,None,None,1,6,1d8 + 2,piercing
Carbuncle,Claw,True,False,True,False,4,5,None,None,1,5,1d6 + 2,slashing
Carbuncle,Light Beam (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Cats of Ulthar,Bites,True,False,True,False,6,0,None,None,0,None,None,None
Cauldronborn,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Cauldronborn,Slam,True,False,True,False,4,5,None,None,1,7,2d4 + 2,bludgeoning
Cauldronborn,Call Potion (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Cave Giant,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Cave Giant,Handaxe,True,False,True,False,12,10,20,60,1,18,3d6 + 8,slashing
Cave Giant,Tusks,True,False,True,False,12,10,None,None,1,22,4d6 + 8,slashing
Cave Giant,Rock,False,True,True,False,12,None,60,240,1,30,4d10 + 8,bludgeoning
Centaur Chieftain,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Centaur Chieftain,Pike,True,False,True,False,7,10,None,None,1,9,1d10 + 4,piercing
Centaur Chieftain,Hooves,True,False,True,False,7,5,None,None,1,11,2d6 + 4,bludgeoning
Centaur Chieftain,Longbow,False,True,True,False,4,None,150,600,1,5,1d8 + 1,piercing
Centaur Chieftain,Leadership (Recharges after a Short or Long Rest),False,False,False,False,0,None,None,None,0,None,None,None
Centaur Chieftain,Leadership die at a time,False,False,False,False,0,None,None,None,0,None,None,None
Centaur Chieftain,Rearing Strike (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Chaos-Spawn Goblin,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Chaos-Spawn Goblin,Scimitar,True,False,True,False,4,5,None,None,1,5,1d6 + 2,slashing
Chaos-Spawn Goblin,Psychic Stab (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Child of Yggdrasil,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Child of Yggdrasil,Claw,True,False,True,False,6,10,None,None,1,7,1d8 + 3,slashing
Chuhaister,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Chuhaister,Greatclub,True,False,True,False,9,10,None,None,1,23,5d6 + 6,bludgeoning
Chuhaister,Rock,False,True,True,False,2,None,30,120,1,33,5d10 + 6,bludgeoning
Chupacabra,Bite,True,False,True,False,5,5,None,None,1,6,1d6 + 3,piercing
Chupacabra,Fearful Gaze,False,False,False,False,0,None,None,None,0,None,None,None
Cipactli,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Cipactli,Bite,True,False,True,False,6,5,None,None,1,7,1d8 + 3,piercing
Cipactli,Devouring Embrace,False,False,False,False,0,None,None,None,0,None,None,None
Cipactli,Ancient Lullaby (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Clacking Skeleton,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Clacking Skeleton,Glaive,True,False,True,False,4,10,None,None,1,7,1d10 + 2,slashing
Clacking Skeleton,Gore,True,False,True,False,4,5,None,None,1,4,1d4 + 2,piercing
Clacking Skeleton,Shortbow,False,True,True,False,3,None,80,320,1,4,1d6 + 1,piercing
Clockwork Assassin,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Clockwork Assassin,Rapier,True,False,True,False,6,5,None,None,1,7,1d8 + 3,piercing
Clockwork Assassin,Disassembly,False,False,False,False,0,None,None,None,0,None,None,None
Clockwork Servant,Slam,True,False,True,False,4,5,None,None,1,5,1d6 + 2,bludgeoning
Clockwork Soldier,Halberd,True,False,True,False,3,10,None,None,1,7,1d10 + 2,slashing
Clockwork Soldier,Overdrive Flurry (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Corpse Thief,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Corpse Thief,Claw,True,False,True,False,5,5,None,None,1,5,1d4 + 3,piercing
Corpse Thief,Steal,False,False,False,False,0,None,None,None,0,None,None,None
Crimson Mist,Engulf,False,False,False,False,0,None,None,None,0,None,None,None
Crypt Spider,Bite,True,False,True,False,5,5,None,None,1,6,1d8 + 2,piercing
Crypt Spider,Web (Recharge 5-6),False,True,True,False,5,None,30,60,1,None,None,None
Crypt Spider,Create Zombie,False,False,False,False,0,None,None,None,0,None,None,None
Cueyatl,Spear,True,True,True,False,2,5,20,60,1,3,1d6,piercing
Cueyatl Moon Priest,Morningstar,True,False,True,False,3,5,None,None,1,4,1d8,piercing
Cueyatl Moon Priest,Night's Chill (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Cueyatl Sea Priest,Trident,True,True,True,False,2,5,20,60,1,3,1d6,piercing
Cueyatl Warrior,Battleaxe,True,False,True,False,3,5,None,None,1,6,1d8 + 2,slashing
Darakhul High Priestess,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Darakhul High Priestess,Bite,True,False,True,False,7,5,None,None,1,6,1d6 + 3,piercing
Darakhul High Priestess,Claw,True,False,True,False,7,5,None,None,1,10,2d6 + 3,slashing
Darakhul Shadowmancer,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Darakhul Shadowmancer,Bite,True,False,True,False,5,5,None,None,1,11,2d8 + 2,piercing
Darakhul Shadowmancer,Dagger,True,True,True,False,5,5,20,60,1,4,1d4 + 2,piercing
Dark Eye,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Dark Eye,Dagger,True,True,True,False,4,5,20,60,1,4,1d4 + 2,piercing
Dark Father,Life Drain,True,False,False,True,4,5,None,None,1,14,4d6,necrotic
Dark Father,Final Curtain,False,False,False,False,0,None,None,None,0,None,None,None
Dark Servant,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Dark Servant,Sickle,True,False,True,False,5,5,None,None,1,5,1d4 + 3,slashing
Dark Servant,Light Crossbow,False,True,True,False,3,None,80,320,1,5,1d8 + 1,piercing
Dark Voice,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Dark Voice,Mace,True,False,True,False,5,5,None,None,1,5,1d6 + 2,bludgeoning
Dark Voice,Heavy Crossbow,False,True,True,False,3,None,100,400,1,5,1d10,piercing
Dark Voice,Whispers of Shadow (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Deathsworn Elf,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Deathsworn Elf,Scimitar,True,False,True,False,7,5,None,None,1,7,1d6 + 4,slashing
Deathsworn Elf,Longbow,False,True,True,False,7,None,150,600,1,8,1d8 + 4,piercing
Deathsworn Elf,Volley (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Desert Troll,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Desert Troll,Bite,True,False,True,False,8,5,None,None,1,8,1d6 + 5,piercing
Desert Troll,Claws,True,False,True,False,8,5,None,None,1,12,2d6 + 5,slashing
Devil Bough,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Devil Bough,Claw,True,False,True,False,7,10,None,None,1,14,3d6 + 4,slashing
Devil Bough,Bite,True,False,True,False,7,5,None,None,1,17,3d8 + 4,piercing
Devil Shark,Bite,True,False,True,False,12,5,None,None,1,29,4d10 + 7,piercing
Devil Shark,Swallow,False,False,False,False,0,None,None,None,0,None,None,None
Devil Shark,Freezing Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Dhampir,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Dhampir,Rapier,True,False,True,False,4,5,None,None,1,6,1d8 + 2,piercing
Dhampir,Shortbow,False,True,True,False,4,None,80,320,1,5,1d6 + 2,piercing
Dhampir,Dark Thirst,True,False,True,False,4,5,None,None,1,None,None,None
Dhampir,Predatory Charm,False,False,False,False,0,None,None,None,0,None,None,None
Dhampir Commander,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Dhampir Commander,Rapier,True,False,True,False,6,5,None,None,1,7,1d8 + 3,piercing
Dhampir Commander,Shortbow,False,True,True,False,6,None,80,320,1,6,1d6 + 3,piercing
Dhampir Commander,Dark Thirst,True,False,True,False,6,5,None,None,1,None,None,None
Dhampir Commander,Predatory Charm,False,False,False,False,0,None,None,None,0,None,None,None
Dhampir Commander,Leadership (Recharges after a Short or Long Rest),False,False,False,False,0,None,None,None,0,None,None,None
Doom Golem,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Doom Golem,Doom Claw,True,False,True,False,11,10,None,None,1,14,2d6 + 7,slashing
Doom Golem,Bite,True,False,True,False,11,5,None,None,1,23,3d10 + 7,slashing
Doom Golem,Wind of Boreas (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Dracotaur,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Dracotaur,Bite,True,False,True,False,8,5,None,None,1,11,2d6 + 4,piercing
Dracotaur,Claws,True,False,True,False,8,5,None,None,1,11,2d6 + 4,slashing
Dracotaur,Longbow,False,True,True,False,6,None,150,600,1,12,2d8 + 3,piercing
Dracotaur,Lightning Arrow (Recharges after a Short or Long Rest),False,False,False,False,0,None,None,None,0,None,None,None
Dracotaur,Lightning Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Dream Squire,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Dream Squire,Mace,True,False,True,False,4,5,None,None,1,5,1d6 + 2,bludgeoning
Dream Squire,Light Crossbow,False,True,True,False,4,None,80,320,1,6,1d8 + 2,piercing
Dream Wraith,Sleep Touch,True,False,True,False,7,5,None,None,1,11,2d6 + 4,psychic
Dream Wraith,Steal Dreams,False,False,False,False,0,None,None,None,0,None,None,None
Droth,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Droth,Oozing Crush,True,False,True,False,8,15,None,None,1,30,4d12 + 4,bludgeoning
Droth,Merge,False,False,False,False,0,None,None,None,0,None,None,None
Droth,Acid Wave (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Dust Goblin Chieftain,Shortsword,True,False,True,False,6,5,None,None,1,7,1d6 + 4,piercing
Dust Goblin Chieftain,Light Crossbow,False,True,True,False,6,None,80,320,1,8,1d8 + 4,piercing
Dvarapala,Gada,True,False,True,False,7,10,None,None,1,25,6d6 + 4,bludgeoning
Dvarapala,Javelin,True,True,True,False,7,10,20,60,1,14,3d6 + 4,piercing
Dvarapala,Sweeping Strike (Recharge 4-6),False,False,False,False,0,None,None,None,0,None,None,None
Echo,Iron Claws,True,False,True,False,8,5,None,None,1,14,2d8 + 5,slashing
Echo,Everywhere at Once (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Echo,Echoes of the Abyss (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Ecstatic Bloom,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ecstatic Bloom,Gilded Beam,False,True,False,True,9,None,150,None,1,27,6d8,radiant
Ecstatic Bloom,Castigate (Recharges after a Short or Long Rest),False,False,False,False,0,None,None,None,0,None,None,None
Edjet,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Edjet,Halberd,True,False,True,False,6,10,None,None,1,8,1d10 + 3,slashing
Edjet,Shortsword,True,False,True,False,6,5,None,None,1,6,1d6 + 3,piercing
Edjet,Shortbow,False,True,True,False,4,None,80,320,1,4,1d6 + 1,piercing
Edjet,Fire Breath (Recharges after a Short or Long Rest),False,False,False,False,0,None,None,None,0,None,None,None
Elder Ghost Boar,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Elder Ghost Boar,Tusk,True,False,True,False,9,5,None,None,1,16,3d6 + 6,slashing
Elementalist,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Elementalist,Scimitar,True,False,True,False,5,5,None,None,1,6,1d6 + 3,slashing
Elementalist,Fire Breath (Recharges after a Short or Long Rest),False,False,False,False,0,None,None,None,0,None,None,None
Elite Kobold,Mining Pick,True,False,True,False,5,5,None,None,1,6,1d6 + 3,piercing
Elite Kobold,Sling,False,True,True,False,5,None,30,120,1,5,1d4 + 3,bludgeoning
Elite Kobold,Lantern Splash (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Elite Kobold,Small but Fierce,False,False,False,False,0,None,None,None,0,None,None,None
Elophar,Slam,True,False,True,False,6,5,None,None,1,13,2d8 + 4,bludgeoning
Enchanter,Dagger,True,False,True,False,5,5,None,None,1,4,1d4 + 2,piercing
Enchanter,Captivating Gaze,False,False,False,False,0,None,None,None,0,None,None,None
Execrable Shrub,Burning Slash,True,False,True,False,5,5,None,None,1,4,1d4 + 2,slashing
Execrable Shrub,Smolder (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Exploding Toad,Bite,True,False,True,False,3,5,None,None,1,3,1d4 + 1,piercing
Eye of the Gods,Slam,True,False,True,False,6,5,None,None,1,7,1d6 + 4,radiant
Eye of the Gods,Divine Inspiration (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Fang of the Great Wolf,Bite,True,False,True,False,5,5,None,None,1,13,3d6 + 3,piercing
Fang of the Great Wolf,Might of the Great Wolf (Recharges after a Short or Long Rest),False,False,False,False,0,None,None,None,0,None,None,None
Far Wanderer,Stardust Blade,True,False,True,False,4,None,None,None,1,11,2d8 + 2,slashing
Far Wanderer,Stardust bow,False,True,True,False,6,None,150,600,1,13,2d8 + 4,piercing
Far Wanderer,Call to Yorama (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Fear Liath,Slam,True,False,True,False,5,5,None,None,1,6,1d6 + 3,bludgeoning
Fey Drake,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Fey Drake,Bite,True,False,True,False,8,5,None,None,1,10,2d4 + 5,piercing
Fey Drake,Bewildering Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Fierstjerren,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Fierstjerren,Sword,True,False,True,False,6,5,None,None,1,12,2d8 + 3,slashing
Fierstjerren,Terrifying Glare,False,False,False,False,0,None,None,None,0,None,None,None
Fierstjerren,Thrall Enslavement,False,False,False,False,0,None,None,None,0,None,None,None
Fire Imp,Fire Touch,True,False,False,True,4,5,None,None,1,7,2d4 + 2,fire
Fire Imp,Hurl Flame,False,True,False,True,4,None,150,None,1,5,2d4,fire
Flame Eater Swarm,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
